0.0308,0.387051,0.236191,-5.33592,6.66422
0.0309,0.386517,0.236857,-5.35224,6.65423
0.031,0.385981,0.237522,-5.36855,6.64422
0.0311,0.385443,0.238186,-5.38486,6.63417
0.0312,0.384904,0.238849,-5.40114,6.62408
0.0313,0.384363,0.239511,-5.41742,6.61396
0.0314,0.38382,0.240172,-5.43369,6.6038
0.0315,0.383276,0.240832,-5.44995,6.59361
0.0316,0.38273,0.24149,-5.46619,6.58338
0.0317,0.382183,0.242148,-5.48242,6.57311
0.0318,0.381634,0.242805,-5.49864,6.56281
0.0319,0.381083,0.243461,-5.51486,6.55248
0.032,0.380531,0.244115,-5.53105,6.54211
0.0321,0.379977,0.244769,-5.54724,6.5317
0.0322,0.379421,0.245422,-5.56342,6.52126
0.0323,0.378864,0.246073,-5.57958,6.51078
0.0324,0.378305,0.246724,-5.59574,6.50027
0.0325,0.377745,0.247373,-5.61188,6.48972
0.0326,0.377183,0.248022,-5.62801,6.47914
0.0327,0.376619,0.248669,-5.64412,6.46852
0.0328,0.376054,0.249316,-5.66023,6.45786
0.0329,0.375487,0.249961,-5.67632,6.44717
0.033,0.374919,0.250605,-5.6924,6.43644
0.0331,0.374349,0.251248,-5.70847,6.42568
0.0332,0.373777,0.25189,-5.72453,6.41488
0.0333,0.373204,0.252531,-5.74058,6.40405
0.0334,0.372629,0.253171,-5.75661,6.39318
0.0335,0.372053,0.25381,-5.77263,6.38227
0.0336,0.371475,0.254447,-5.78864,6.37133
0.0337,0.370895,0.255084,-5.80463,6.36035
0.0338,0.370314,0.25572,-5.82062,6.34933
0.0339,0.369731,0.256354,-5.83659,6.33828
0.034,0.369146,0.256987,-5.85254,6.32719
0.0341,0.36856,0.257619,-5.86849,6.31607
0.0342,0.367973,0.25825,-5.88442,6.30491
0.0343,0.367383,0.25888,-5.90034,6.29372
0.0344,0.366793,0.259509,-5.91625,6.28248
0.0345,0.3662,0.260137,-5.93214,6.27122
0.0346,0.365606,0.260763,-5.94802,6.25991
0.0347,0.365011,0.261389,-5.96389,6.24857
0.0348,0.364413,0.262013,-5.97975,6.2372
0.0349,0.363815,0.262636,-5.99559,6.22578
0.035,0.363214,0.263258,-6.01142,6.21433
0.0351,0.362612,0.263879,-6.02723,6.20285
0.0352,0.362009,0.264499,-6.04303,6.19133
0.0353,0.361404,0.265117,-6.05882,6.17977
0.0354,0.360797,0.265735,-6.0746,6.16817
0.0355,0.360189,0.266351,-6.09036,6.15654
0.0356,0.359579,0.266966,-6.10611,6.14487
0.0357,0.358968,0.26758,-6.12184,6.13317
0.0358,0.358355,0.268193,-6.13756,6.12142
0.0359,0.35774,0.268804,-6.15327,6.10965
0.036,0.357124,0.269415,-6.16896,6.09783
0.0361,0.356506,0.270024,-6.18464,6.08598
0.0362,0.355887,0.270632,-6.2003,6.07409
0.0363,0.355266,0.271239,-6.21595,6.06217
0.0364,0.354644,0.271844,-6.23159,6.05021
0.0365,0.35402,0.272449,-6.24721,6.03821
0.0366,0.353394,0.273052,-6.26282,6.02617
0.0367,0.352767,0.273654,-6.27841,6.0141
0.0368,0.352139,0.274255,-6.29399,6.00199
0.0369,0.351508,0.274854,-6.30956,5.98984
0.037,0.350877,0.275453,-6.3251,5.97766
0.0371,0.350243,0.27605,-6.34064,5.96544
0.0372,0.349609,0.276646,-6.35616,5.95318
0.0373,0.348972,0.27724,-6.37167,5.94089
0.0374,0.348334,0.277834,-6.38716,5.92856
0.0375,0.347695,0.278426,-6.40263,5.91619
0.0376,0.347054,0.279017,-6.41809,5.90378
0.0377,0.346411,0.279607,-6.43354,5.89134
0.0378,0.345767,0.280195,-6.44897,5.87886
0.0379,0.345121,0.280783,-6.46439,5.86635
0.038,0.344474,0.281369,-6.47979,5.85379
0.0381,0.343825,0.281953,-6.49517,5.8412
0.0382,0.343175,0.282537,-6.51054,5.82857
0.0383,0.342523,0.283119,-6.5259,5.8159
0.0384,0.34187,0.2837,-6.54123,5.8032
0.0385,0.341215,0.28428,-6.55656,5.79046
0.0386,0.340559,0.284858,-6.57186,5.77768
0.0387,0.339901,0.285435,-6.58716,5.76487
0.0388,0.339241,0.286011,-6.60243,5.75201
0.0389,0.33858,0.286586,-6.61769,5.73912
0.039,0.337918,0.287159,-6.63294,5.72619
0.0391,0.337254,0.287731,-6.64816,5.71323
0.0392,0.336588,0.288302,-6.66337,5.70022
0.0393,0.335921,0.288871,-6.67857,5.68718
0.0394,0.335252,0.289439,-6.69375,5.6741
